Time,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Relative humidity (%),Power (MW)
2020-10-25 11:00:00,813.25,542.25,96.5,21.9,5.44263325
2020-10-25 12:00:00,975.25,573.75,100.5,19.875,5.24330025
2020-10-25 13:00:00,1067.5,518.25,129.0,17.525,5.69904975
2020-10-25 14:00:00,1019.75,463.0,88.5,16.325,5.13616675
2020-10-25 15:00:00,867.0,354.5,75.5,13.525,5.1998665
2020-10-25 16:00:00,668.25,212.75,59.75,12.1,5.39078325
2020-10-25 17:00:00,438.25,104.5,41.25,11.825,6.2007
2020-10-25 18:00:00,104.75,28.75,15.0,13.525,1.87576675
2020-10-25 19:00:00,0.0,0.0,0.0,16.5,0.0
2020-10-25 20:00:00,0.0,0.0,0.0,16.875,0.0
2020-10-25 21:00:00,0.0,0.0,0.0,19.05,0.0
2020-10-25 22:00:00,0.0,0.0,0.0,21.05,0.0
2020-10-25 23:00:00,0.0,0.0,0.0,21.5,0.0
2020-10-26 00:00:00,0.0,0.0,0.0,21.875,0.0
2020-10-26 01:00:00,0.0,0.0,0.0,21.450000000000003,0.0
2020-10-26 02:00:00,0.0,0.0,0.0,21.475,0.0
2020-10-26 03:00:00,0.0,0.0,0.0,20.25,0.0
2020-10-26 04:00:00,0.0,0.0,0.0,20.425,0.0
2020-10-26 05:00:00,0.0,0.0,0.0,20.95,0.0
2020-10-26 06:00:00,0.0,0.0,0.0,21.7,0.0
2020-10-26 07:00:00,0.0,0.0,0.0,22.525,0.0
2020-10-26 08:00:00,20.25,8.5,11.25,22.925,0.64575
2020-10-26 09:00:00,116.5,10.75,78.25,23.2,5.34285
2020-10-26 10:00:00,247.0,35.75,122.5,20.775,12.209033
2020-10-26 11:00:00,796.5,430.75,152.75,16.2,32.647599
2020-10-26 12:00:00,1031.75,565.75,116.75,11.375,36.0153335
2020-10-26 13:00:00,1116.5,498.5,109.75,8.0,42.62846475
2020-10-26 14:00:00,1014.75,407.25,71.0,5.575,39.73635
2020-10-26 15:00:00,880.25,301.0,67.25,3.825,34.610665499999996
2020-10-26 16:00:00,596.0,133.25,73.25,2.8,22.899532
2020-10-26 17:00:00,379.0,60.5,59.5,5.45,12.04158325
2020-10-26 18:00:00,39.25,5.5,16.5,8.825,0.8076500000000001
2020-10-26 19:00:00,0.0,0.0,0.0,11.625,0.0
2020-10-26 20:00:00,0.0,0.0,0.0,13.65,0.0
2020-10-26 21:00:00,0.0,0.0,0.0,16.25,0.0
2020-10-26 22:00:00,0.0,0.0,0.0,17.725,0.0
2020-10-26 23:00:00,0.0,0.0,0.0,16.9,0.0
2020-10-27 00:00:00,0.0,0.0,0.0,14.75,0.0
2020-10-27 01:00:00,0.0,0.0,0.0,21.049999999999997,0.0
2020-10-27 02:00:00,0.0,0.0,0.0,21.4,0.0
2020-10-27 03:00:00,0.0,0.0,0.0,21.875,0.0
2020-10-27 04:00:00,0.0,0.0,0.0,23.075,0.0
2020-10-27 05:00:00,0.0,0.0,0.0,22.95,0.0
2020-10-27 06:00:00,0.0,0.0,0.0,25.275,0.0
2020-10-27 07:00:00,0.0,0.0,0.0,25.525,0.0
2020-10-27 08:00:00,30.25,16.75,13.75,25.75,1.20365
2020-10-27 09:00:00,263.25,177.5,53.25,23.55,10.63498325
2020-10-27 10:00:00,589.0,351.25,83.75,15.675,25.3128155
2020-10-27 11:00:00,654.5,285.75,112.0,10.125,27.06191575
2020-10-27 12:00:00,768.25,257.5,153.75,7.475,26.559532750000002
2020-10-27 13:00:00,948.25,269.5,195.25,6.15,11.949449999999999
2020-10-27 14:00:00,757.25,180.5,162.75,4.95,8.07096675
2020-10-27 15:00:00,435.5,54.5,171.0,4.2,7.67441625
2020-10-27 16:00:00,297.25,20.75,146.0,4.6,6.83551675
2020-10-27 17:00:00,252.5,23.0,86.25,4.6,7.82931625
2020-10-27 18:00:00,44.25,4.25,21.25,5.85,0.86696675
2020-10-27 19:00:00,0.0,0.0,0.0,7.275,0.0
2020-10-27 20:00:00,0.0,0.0,0.0,8.100000000000001,0.0
2020-10-27 21:00:00,0.0,0.0,0.0,8.425,0.0
2020-10-27 22:00:00,0.0,0.0,0.0,10.1,0.0
2020-10-27 23:00:00,0.0,0.0,0.0,8.375,0.0
2020-10-28 00:00:00,0.0,0.0,0.0,7.15,0.0
2020-10-28 01:00:00,0.0,0.0,0.0,8.175,0.0
2020-10-28 02:00:00,0.0,0.0,0.0,7.4,0.0
2020-10-28 03:00:00,0.0,0.0,0.0,9.0,0.0
2020-10-28 04:00:00,0.0,0.0,0.0,11.725,0.0
2020-10-28 05:00:00,0.0,0.0,0.0,13.425,0.0
2020-10-28 06:00:00,0.0,0.0,0.0,14.725,0.0
2020-10-28 07:00:00,0.0,0.0,0.0,17.775,0.0
2020-10-28 08:00:00,43.0,38.5,12.0,17.55,1.40628325
2020-10-28 09:00:00,320.25,223.5,47.5,15.225,13.098033000000001
2020-10-28 10:00:00,616.0,349.0,65.75,10.825,25.42734975
2020-10-28 11:00:00,820.75,394.25,77.25,5.9,33.31246525
2020-10-28 12:00:00,963.75,378.25,95.0,3.025,37.2304475
2020-10-28 13:00:00,1061.5,308.25,128.5,1.575,39.1893665
2020-10-28 14:00:00,1011.5,255.25,91.0,1.1,37.94349775
2020-10-28 15:00:00,835.75,167.0,88.25,0.575,32.3389825
2020-10-28 16:00:00,599.25,69.5,86.5,0.25,22.63004875
2020-10-28 17:00:00,342.25,26.5,60.0,1.4500000000000002,10.96573275
2020-10-28 18:00:00,61.75,6.25,14.75,2.7,0.9370165
2020-10-28 19:00:00,0.0,0.0,0.0,4.8,0.0
2020-10-28 20:00:00,0.0,0.0,0.0,5.475,0.0
2020-10-28 21:00:00,0.0,0.0,0.0,6.25,0.0
2020-10-28 22:00:00,0.0,0.0,0.0,8.225,0.0
2020-10-28 23:00:00,0.0,0.0,0.0,9.775,0.0
2020-10-29 00:00:00,0.0,0.0,0.0,10.9,0.0
2020-10-29 01:00:00,0.0,0.0,0.0,12.675,0.0
2020-10-29 02:00:00,0.0,0.0,0.0,14.425,0.0
2020-10-29 03:00:00,0.0,0.0,0.0,16.275,0.0
2020-10-29 04:00:00,0.0,0.0,0.0,17.525,0.0
2020-10-29 05:00:00,0.0,0.0,0.0,18.575,0.0
2020-10-29 06:00:00,0.0,0.0,0.0,20.4,0.0
2020-10-29 07:00:00,0.0,0.0,0.0,20.4,0.0
2020-10-29 08:00:00,32.75,18.75,12.5,17.0,1.1076165
2020-10-29 09:00:00,303.75,166.0,53.75,16.475,12.37596625
2020-10-29 10:00:00,616.5,276.5,79.5,11.65,18.916715749999998
2020-10-29 11:00:00,825.5,310.0,93.25,7.275,16.8035495
2020-10-29 12:00:00,963.0,287.75,120.5,6.225,11.06824975
2020-10-29 13:00:00,1018.75,219.0,160.5,5.375,12.22134975
2020-10-29 14:00:00,714.5,108.25,151.5,5.1000000000000005,11.7271995
2020-10-29 15:00:00,336.0,22.75,176.75,6.1,10.89401625
2020-10-29 16:00:00,140.5,1.0,131.75,6.525,5.5108
2020-10-29 17:00:00,68.5,0.75,61.75,8.85,2.27160025
2020-10-29 18:00:00,15.0,0.75,12.5,10.55,0.20363325000000002
2020-10-29 19:00:00,0.0,0.0,0.0,12.35,0.0
2020-10-29 20:00:00,0.0,0.0,0.0,14.275,0.0
2020-10-29 21:00:00,0.0,0.0,0.0,16.3,0.0
2020-10-29 22:00:00,0.0,0.0,0.0,18.025,0.0
2020-10-29 23:00:00,0.0,0.0,0.0,18.3,0.0
2020-10-30 00:00:00,0.0,0.0,0.0,20.25,0.0
2020-10-30 01:00:00,0.0,0.0,0.0,22.025,0.0
2020-10-30 02:00:00,0.0,0.0,0.0,25.725,0.0
2020-10-30 03:00:00,0.0,0.0,0.0,28.225,0.0
2020-10-30 04:00:00,0.0,0.0,0.0,38.65,0.0
2020-10-30 05:00:00,0.0,0.0,0.0,42.125,0.0
2020-10-30 06:00:00,0.0,0.0,0.0,39.825,0.0
2020-10-30 07:00:00,0.0,0.0,0.0,38.175,0.0
2020-10-30 08:00:00,21.75,5.0,12.0,38.35,0.80845
2020-10-30 09:00:00,141.5,19.0,73.25,38.85,6.84794975
2020-10-30 10:00:00,358.5,82.0,107.75,32.0,16.0086995
2020-10-30 11:00:00,735.75,207.5,115.0,26.45,24.80314875
2020-10-30 12:00:00,664.25,121.0,185.5,20.675,17.12851625
2020-10-30 13:00:00,1048.0,181.25,148.75,16.7,9.829949500000001
2020-10-30 14:00:00,959.25,138.25,115.25,11.049999999999999,9.17338275
2020-10-30 15:00:00,840.75,98.5,87.0,8.925,8.9043495
2020-10-30 16:00:00,642.25,39.5,68.0,8.375,8.40289975
2020-10-30 17:00:00,378.75,16.5,47.5,10.65,9.01609975
2020-10-30 18:00:00,55.75,4.75,11.75,11.850000000000001,0.7345
2020-10-30 19:00:00,0.0,0.0,0.0,14.225,0.0
2020-10-30 20:00:00,0.0,0.0,0.0,19.1,0.0
2020-10-30 21:00:00,0.0,0.0,0.0,21.0,0.0
2020-10-30 22:00:00,0.0,0.0,0.0,23.475,0.0
2020-10-30 23:00:00,0.0,0.0,0.0,26.65,0.0
2020-10-31 00:00:00,0.0,0.0,0.0,28.975,0.0
2020-10-31 01:00:00,0.0,0.0,0.0,30.475,0.0
2020-10-31 02:00:00,0.0,0.0,0.0,32.2,0.0
2020-10-31 03:00:00,0.0,0.0,0.0,34.95,0.0
2020-10-31 04:00:00,0.0,0.0,0.0,36.7,0.0
2020-10-31 05:00:00,0.0,0.0,0.0,35.375,0.0
2020-10-31 06:00:00,0.0,0.0,0.0,35.775000000000006,0.0
2020-10-31 07:00:00,0.0,0.0,0.0,36.575,0.0
2020-10-31 08:00:00,30.0,17.75,7.5,36.7,0.8619
2020-10-31 09:00:00,339.75,148.0,40.25,31.55,13.802883
2020-10-31 10:00:00,634.0,213.5,59.0,23.6,25.47884925
2020-10-31 11:00:00,848.5,239.0,66.25,16.875,13.728033
2020-10-31 12:00:00,1016.25,237.25,69.75,12.850000000000001,10.432333
2020-10-31 13:00:00,1120.25,900.75,103.0,11.1,8.6372
2020-10-31 14:00:00,1043.75,868.5,74.5,9.825,8.7160665
2020-10-31 15:00:00,853.5,728.75,71.25,10.725,9.69773275
2020-10-31 16:00:00,637.5,587.5,61.25,11.05,11.20411625
2020-10-31 17:00:00,365.25,337.25,42.5,12.15,11.75301625
2020-10-31 18:00:00,48.75,47.75,10.5,14.15,0.59871675
2020-10-31 19:00:00,0.0,0.0,0.0,15.2,0.0
2020-10-31 20:00:00,0.0,0.0,0.0,15.3,0.0
2020-10-31 21:00:00,0.0,0.0,0.0,17.45,0.0
2020-10-31 22:00:00,0.0,0.0,0.0,21.05,0.0
2020-10-31 23:00:00,0.0,0.0,0.0,23.575,0.0
2020-11-01 00:00:00,0.0,0.0,0.0,25.9,0.0
2020-11-01 01:00:00,0.0,0.0,0.0,27.425,0.0
2020-11-01 02:00:00,0.0,0.0,0.0,28.425,0.0
2020-11-01 03:00:00,0.0,0.0,0.0,29.275,0.0
2020-11-01 04:00:00,0.0,0.0,0.0,29.025,0.0
2020-11-01 05:00:00,0.0,0.0,0.0,29.225,0.0
2020-11-01 06:00:00,0.0,0.0,0.0,29.95,0.0
2020-11-01 07:00:00,0.0,0.0,0.0,32.15,0.0
2020-11-01 08:00:00,25.5,22.0,10.25,32.225,0.8341667500000001
2020-11-01 09:00:00,265.0,264.5,54.25,30.0,10.82739975
2020-11-01 10:00:00,539.25,440.0,90.0,23.400000000000002,22.60083275
2020-11-01 11:00:00,755.75,562.0,112.75,17.75,31.576282499999998
2020-11-01 12:00:00,931.75,636.0,127.0,15.9,36.76334825
2020-11-01 13:00:00,989.5,611.75,164.25,15.175,37.3466815
2020-11-01 14:00:00,923.5,588.5,134.5,13.125,27.39471525
2020-11-01 15:00:00,778.75,539.5,116.0,11.8,23.52233275
2020-11-01 16:00:00,569.25,382.25,94.25,11.575,21.3460835
2020-11-01 17:00:00,287.25,172.75,58.5,11.875,8.751733250000001
2020-11-01 18:00:00,33.25,14.25,13.25,13.525,0.5610165
2020-11-01 19:00:00,0.0,0.0,0.0,14.975,0.0
2020-11-01 20:00:00,0.0,0.0,0.0,15.475000000000001,0.0
2020-11-01 21:00:00,0.0,0.0,0.0,18.15,0.0
2020-11-01 22:00:00,0.0,0.0,0.0,20.875,0.0
2020-11-01 23:00:00,0.0,0.0,0.0,21.775,0.0
2020-11-02 00:00:00,0.0,0.0,0.0,24.55,0.0
2020-11-02 01:00:00,0.0,0.0,0.0,26.525,0.0
2020-11-02 02:00:00,0.0,0.0,0.0,27.1,0.0
2020-11-02 03:00:00,0.0,0.0,0.0,28.375,0.0
2020-11-02 04:00:00,0.0,0.0,0.0,29.925,0.0
2020-11-02 05:00:00,0.0,0.0,0.0,30.6,0.0
2020-11-02 06:00:00,0.0,0.0,0.0,28.9,0.0
2020-11-02 07:00:00,0.0,0.0,0.0,29.425,0.0
2020-11-02 08:00:00,18.75,10.0,8.75,28.975,0.6508
2020-11-02 09:00:00,264.5,258.75,54.0,27.8,10.5431995
2020-11-02 10:00:00,573.75,503.75,82.0,21.475,23.80129975
2020-11-02 11:00:00,797.0,647.75,97.25,14.125,32.6544495
2020-11-02 12:00:00,958.0,696.0,110.5,10.95,35.842282
2020-11-02 13:00:00,1036.75,695.75,145.25,9.3,32.630548000000005
2020-11-02 14:00:00,975.25,664.0,114.0,8.625,19.19514975
2020-11-02 15:00:00,813.25,542.75,119.5,8.35,27.97913175
2020-11-02 16:00:00,581.5,370.25,85.5,8.85,22.5162825
2020-11-02 17:00:00,315.75,189.5,53.25,9.65,9.74803325
2020-11-02 18:00:00,34.5,18.5,10.75,11.0,0.46404999999999996
2020-11-02 19:00:00,0.0,0.0,0.0,13.25,0.0
2020-11-02 20:00:00,0.0,0.0,0.0,14.225,0.0
2020-11-02 21:00:00,0.0,0.0,0.0,16.45,0.0
2020-11-02 22:00:00,0.0,0.0,0.0,18.75,0.0
2020-11-02 23:00:00,0.0,0.0,0.0,21.475,0.0
2020-11-03 00:00:00,0.0,0.0,0.0,23.775,0.0
2020-11-03 01:00:00,0.0,0.0,0.0,25.525,0.0
2020-11-03 02:00:00,0.0,0.0,0.0,26.45,0.0
2020-11-03 03:00:00,0.0,0.0,0.0,27.75,0.0
2020-11-03 04:00:00,0.0,0.0,0.0,27.55,0.0
2020-11-03 05:00:00,0.0,0.0,0.0,28.45,0.0
2020-11-03 06:00:00,0.0,0.0,0.0,29.375,0.0
2020-11-03 07:00:00,0.0,0.0,0.0,30.375,0.0
2020-11-03 08:00:00,19.75,14.0,8.25,31.675,0.6386835
2020-11-03 10:00:00,569.25,505.5,80.0,23.225,23.707782
2020-11-03 11:00:00,785.0,644.0,93.75,18.0,32.72431475
2020-11-03 12:00:00,958.25,719.5,99.25,15.125,37.61009875
2020-11-03 13:00:00,1049.0,721.75,132.0,13.649999999999999,39.0916325
2020-11-03 14:00:00,983.0,670.75,98.75,12.675,25.1921495
2020-11-03 15:00:00,813.0,558.5,88.5,12.274999999999999,23.1530495
2020-11-03 16:00:00,613.5,394.25,71.25,12.0,23.897882
2020-11-03 17:00:00,345.0,207.75,45.75,12.225,10.722699500000001
2020-11-03 18:00:00,39.75,23.25,10.25,14.75,0.46716674999999996
2020-11-03 19:00:00,0.0,0.0,0.0,16.224999999999998,0.0
2020-11-03 20:00:00,0.0,0.0,0.0,17.65,0.0
2020-11-03 21:00:00,0.0,0.0,0.0,19.275,0.0
2020-11-03 22:00:00,0.0,0.0,0.0,22.174999999999997,0.0
2020-11-03 23:00:00,0.0,0.0,0.0,24.75,0.0
2020-11-04 00:00:00,0.0,0.0,0.0,26.650000000000002,0.0
2020-11-04 01:00:00,0.0,0.0,0.0,28.05,0.0
2020-11-04 02:00:00,0.0,0.0,0.0,29.15,0.0
2020-11-04 03:00:00,0.0,0.0,0.0,31.0,0.0
2020-11-04 04:00:00,0.0,0.0,0.0,32.125,0.0
2020-11-04 05:00:00,0.0,0.0,0.0,32.95,0.0
2020-11-04 06:00:00,0.0,0.0,0.0,32.575,0.0
2020-11-04 07:00:00,0.0,0.0,0.0,33.55,0.0
2020-11-04 10:00:00,596.0,569.5,68.25,23.225,25.00101575
2020-11-04 11:00:00,797.75,682.5,84.0,17.25,31.317448249999998
2020-11-04 12:00:00,963.25,730.75,93.5,14.149999999999999,18.86673275
2020-11-04 13:00:00,1046.0,697.5,132.0,12.2,12.212382999999999
2020-11-04 14:00:00,979.5,629.5,101.25,12.35,6.86216625
2020-11-04 15:00:00,802.75,487.25,90.25,11.9,5.8937
2020-11-04 16:00:00,601.5,341.5,72.75,11.95,9.8241665
2020-11-04 17:00:00,316.75,157.5,47.0,12.35,9.6339665
2020-11-04 18:00:00,17.25,3.75,10.75,13.45,0.2307165
2020-11-04 19:00:00,0.0,0.0,0.0,15.875,0.0
2020-11-04 20:00:00,0.0,0.0,0.0,18.0,0.0
2020-11-04 21:00:00,0.0,0.0,0.0,20.575,0.0
2020-11-04 22:00:00,0.0,0.0,0.0,22.775,0.0
2020-11-04 23:00:00,0.0,0.0,0.0,24.275,0.0
2020-11-05 00:00:00,0.0,0.0,0.0,27.55,0.0
2020-11-05 01:00:00,0.0,0.0,0.0,29.375,0.0
2020-11-05 02:00:00,0.0,0.0,0.0,30.075,0.0
2020-11-05 03:00:00,0.0,0.0,0.0,32.3,0.0
2020-11-05 04:00:00,0.0,0.0,0.0,27.75,0.0
2020-11-05 05:00:00,0.0,0.0,0.0,31.45,0.0
2020-11-05 06:00:00,0.0,0.0,0.0,25.425,0.0
2020-11-05 07:00:00,0.0,0.0,0.0,22.15,0.0
2020-11-05 08:00:00,5.25,1.0,4.0,19.425,0.0874165
2020-11-05 09:00:00,153.0,89.75,48.0,18.825,5.9133
2020-11-05 10:00:00,570.5,484.75,80.5,18.225,16.62021625
2020-11-05 11:00:00,705.75,538.25,95.25,15.825,10.7371825
2020-11-05 12:00:00,987.0,720.5,100.25,12.075,7.382982999999999
2020-11-05 13:00:00,1024.5,605.5,153.75,6.5249999999999995,5.19516675
2020-11-05 14:00:00,966.5,530.5,108.75,9.225,5.11023325
2020-11-05 15:00:00,835.5,503.5,75.5,12.075,4.99470025
2020-11-05 16:00:00,631.75,355.5,59.75,6.675,4.98280025
2020-11-05 17:00:00,395.25,226.75,35.5,9.8,6.26288325
2020-11-05 18:00:00,61.75,38.5,9.5,11.675,0.59223325
2020-11-05 19:00:00,0.0,0.0,0.0,15.375,0.0
2020-11-05 20:00:00,0.0,0.0,0.0,17.2,0.0
2020-11-05 21:00:00,0.0,0.0,0.0,18.975,0.0
2020-11-05 22:00:00,0.0,0.0,0.0,19.875,0.0
2020-11-05 23:00:00,0.0,0.0,0.0,22.575,0.0
2020-11-06 00:00:00,0.0,0.0,0.0,23.55,0.0
2020-11-06 01:00:00,0.0,0.0,0.0,23.85,0.0
2020-11-06 02:00:00,0.0,0.0,0.0,25.375,0.0
2020-11-06 03:00:00,0.0,0.0,0.0,25.975,0.0
2020-11-06 04:00:00,0.0,0.0,0.0,25.725,0.0
2020-11-06 05:00:00,0.0,0.0,0.0,26.35,0.0
2020-11-06 06:00:00,0.0,0.0,0.0,27.975,0.0
2020-11-06 07:00:00,0.0,0.0,0.0,29.75,0.0
2020-11-06 10:00:00,600.5,591.0,59.25,22.45,21.98226625
2020-11-06 11:00:00,792.75,672.25,74.75,14.475,10.723232750000001
2020-11-06 12:00:00,944.75,676.75,87.0,11.125,9.9298495
2020-11-06 13:00:00,1019.5,610.75,125.5,9.725,9.93336625
2020-11-06 14:00:00,949.75,530.25,96.0,9.2,10.0550995
2020-11-06 15:00:00,771.25,410.5,83.0,8.775,10.1307165
2020-11-06 16:00:00,572.0,257.75,68.0,8.5,13.739583
2020-11-06 17:00:00,309.0,119.5,41.75,8.775,9.261666
2020-11-06 18:00:00,35.0,16.0,7.25,9.75,0.3273
2020-11-06 19:00:00,0.0,0.0,0.0,11.225,0.0
2020-11-06 20:00:00,0.0,0.0,0.0,12.175,0.0
2020-11-06 21:00:00,0.0,0.0,0.0,13.325,0.0
2020-11-06 22:00:00,0.0,0.0,0.0,14.825,0.0
2020-11-06 23:00:00,0.0,0.0,0.0,17.125,0.0
2020-11-07 00:00:00,0.0,0.0,0.0,18.275,0.0
2020-11-07 01:00:00,0.0,0.0,0.0,18.35,0.0
2020-11-07 02:00:00,0.0,0.0,0.0,19.4,0.0
2020-11-07 03:00:00,0.0,0.0,0.0,20.625,0.0
2020-11-07 04:00:00,0.0,0.0,0.0,20.05,0.0
2020-11-07 05:00:00,0.0,0.0,0.0,20.45,0.0
2020-11-07 06:00:00,0.0,0.0,0.0,20.25,0.0
2020-11-07 07:00:00,0.0,0.0,0.0,20.875,0.0
2020-11-07 10:00:00,598.0,570.0,58.5,13.75,25.05295
2020-11-07 11:00:00,799.0,652.25,71.25,9.225,33.85143225
2020-11-07 12:00:00,974.75,673.5,77.25,7.925,36.615815749999996
2020-11-07 13:00:00,1064.75,672.0,113.0,7.175,27.41473275
2020-11-07 14:00:00,995.75,837.5,74.25,5.425,20.68513275
2020-11-07 15:00:00,823.0,764.75,63.75,4.375,22.36873275
2020-11-07 19:00:00,0.0,0.0,0.0,10.175,0.0
2020-11-07 20:00:00,0.0,0.0,0.0,11.125,0.0
2020-11-07 21:00:00,0.0,0.0,0.0,12.85,0.0
2020-11-07 22:00:00,0.0,0.0,0.0,14.775,0.0
2020-11-07 23:00:00,0.0,0.0,0.0,15.05,0.0
2020-11-08 00:00:00,0.0,0.0,0.0,16.575,0.0
2020-11-08 01:00:00,0.0,0.0,0.0,16.1,0.0
2020-11-08 02:00:00,0.0,0.0,0.0,15.375,0.0
2020-11-08 03:00:00,0.0,0.0,0.0,14.95,0.0
2020-11-08 04:00:00,0.0,0.0,0.0,15.525,0.0
2020-11-08 05:00:00,0.0,0.0,0.0,15.8,0.0
2020-11-08 06:00:00,0.0,0.0,0.0,16.375,0.0
2020-11-08 07:00:00,0.0,0.0,0.0,16.875,0.0
2020-11-08 11:00:00,707.0,630.25,72.0,6.275,31.90048225
2020-11-08 12:00:00,989.0,848.75,70.0,4.15,38.53613125
2020-11-08 13:00:00,1097.75,902.25,101.5,3.225,29.204365250000002
2020-11-08 14:00:00,1022.75,891.0,64.75,2.275,24.9935165
2020-11-08 15:00:00,839.75,766.75,59.75,2.9749999999999996,29.749381749999998
2020-11-08 19:00:00,0.0,0.0,0.0,8.8,0.0
2020-11-08 20:00:00,0.0,0.0,0.0,9.95,0.0
2020-11-08 21:00:00,0.0,0.0,0.0,11.475,0.0
2020-11-08 22:00:00,0.0,0.0,0.0,12.875,0.0
2020-11-08 23:00:00,0.0,0.0,0.0,12.8,0.0
2020-11-09 00:00:00,0.0,0.0,0.0,13.9,0.0
2020-11-09 01:00:00,0.0,0.0,0.0,15.55,0.0
2020-11-09 02:00:00,0.0,0.0,0.0,16.424999999999997,0.0
2020-11-09 03:00:00,0.0,0.0,0.0,17.55,0.0
2020-11-09 04:00:00,0.0,0.0,0.0,18.325,0.0
2020-11-09 05:00:00,0.0,0.0,0.0,18.7,0.0
2020-11-09 06:00:00,0.0,0.0,0.0,17.85,0.0
2020-11-09 07:00:00,0.0,0.0,0.0,16.0,0.0
2020-11-09 11:00:00,800.5,782.0,59.75,5.725,33.5463495
2020-11-09 12:00:00,972.25,845.25,65.5,4.35,34.5594495
2020-11-09 13:00:00,1067.0,859.75,100.25,5.25,19.47796625
2020-11-09 14:00:00,997.5,843.5,68.5,5.65,16.4797665
2020-11-09 15:00:00,823.5,762.5,62.0,5.575,15.34716625
2020-11-09 16:00:00,548.75,440.25,52.75,5.825,19.333316
2020-11-09 17:00:00,316.75,265.75,47.0,6.475,9.427916249999999
2020-11-09 19:00:00,0.0,0.0,0.0,9.325,0.0
2020-11-09 20:00:00,0.0,0.0,0.0,10.15,0.0
2020-11-09 21:00:00,0.0,0.0,0.0,11.425,0.0
2020-11-09 22:00:00,0.0,0.0,0.0,13.1,0.0
2020-11-09 23:00:00,0.0,0.0,0.0,15.125,0.0
2020-11-10 00:00:00,0.0,0.0,0.0,17.025,0.0
2020-11-10 01:00:00,0.0,0.0,0.0,17.975,0.0
2020-11-10 02:00:00,0.0,0.0,0.0,19.55,0.0
2020-11-10 03:00:00,0.0,0.0,0.0,21.925,0.0
2020-11-10 04:00:00,0.0,0.0,0.0,23.9,0.0
2020-11-10 05:00:00,0.0,0.0,0.0,23.925,0.0
2020-11-10 06:00:00,0.0,0.0,0.0,24.725,0.0
2020-11-10 07:00:00,0.0,0.0,0.0,23.625,0.0
2020-11-10 08:00:00,4.5,0.0,4.25,25.099999999999998,0.1129165
2020-11-10 09:00:00,59.25,11.25,34.75,25.25,2.72661675
2020-11-10 10:00:00,475.5,392.75,85.25,22.475,21.924299
2020-11-10 11:00:00,697.5,550.0,100.75,16.925,16.68271625
2020-11-10 12:00:00,916.25,710.25,94.5,13.15,12.95223275
2020-11-10 13:00:00,1006.0,746.0,118.75,9.65,12.01148275
2020-11-10 14:00:00,947.75,727.75,88.75,8.8,16.280416
2020-11-10 15:00:00,776.0,622.25,80.25,8.45,31.65639875
2020-11-10 16:00:00,584.5,465.25,66.75,7.875,23.009333249999997
2020-11-10 17:00:00,291.5,221.5,43.0,8.3,8.1750665
2020-11-10 18:00:00,21.5,13.5,6.75,10.1,0.23528349999999998
2020-11-10 19:00:00,0.0,0.0,0.0,10.925,0.0
2020-11-10 20:00:00,0.0,0.0,0.0,12.375,0.0
2020-11-10 21:00:00,0.0,0.0,0.0,14.15,0.0
2020-11-10 22:00:00,0.0,0.0,0.0,16.125,0.0
2020-11-10 23:00:00,0.0,0.0,0.0,18.95,0.0
2020-11-11 00:00:00,0.0,0.0,0.0,21.725,0.0
2020-11-11 01:00:00,0.0,0.0,0.0,24.325,0.0
2020-11-11 02:00:00,0.0,0.0,0.0,25.8,0.0
2020-11-11 03:00:00,0.0,0.0,0.0,27.7,0.0
2020-11-11 04:00:00,0.0,0.0,0.0,27.5,0.0
2020-11-11 05:00:00,0.0,0.0,0.0,28.75,0.0
2020-11-11 06:00:00,0.0,0.0,0.0,29.3,0.0
2020-11-11 07:00:00,0.0,0.0,0.0,32.1,0.0
2020-11-11 08:00:00,10.25,8.5,4.25,33.375,0.29209999999999997
2020-11-11 11:00:00,774.0,728.0,68.25,18.8,33.035132250000004
2020-11-11 12:00:00,947.75,805.75,73.75,16.875,38.079499
2020-11-11 13:00:00,1044.5,838.25,102.0,14.45,39.708597749999996
2020-11-11 14:00:00,983.25,792.5,69.5,12.399999999999999,38.12271425
2020-11-11 15:00:00,805.5,665.75,62.25,11.225,33.23648125
2020-11-11 16:00:00,606.0,507.75,52.0,10.375,24.19791575
2020-11-11 17:00:00,342.25,270.5,34.25,10.975,9.560783
2020-11-11 18:00:00,31.5,24.0,5.75,13.4,0.22069999999999998
2020-11-11 19:00:00,0.0,0.0,0.0,15.175,0.0
2020-11-11 20:00:00,0.0,0.0,0.0,17.775,0.0
2020-11-11 21:00:00,0.0,0.0,0.0,18.4,0.0
2020-11-11 22:00:00,0.0,0.0,0.0,20.725,0.0
2020-11-11 23:00:00,0.0,0.0,0.0,23.25,0.0
2020-11-12 00:00:00,0.0,0.0,0.0,26.725,0.0
2020-11-12 01:00:00,0.0,0.0,0.0,27.775,0.0
2020-11-12 02:00:00,0.0,0.0,0.0,29.675,0.0
2020-11-12 03:00:00,0.0,0.0,0.0,30.675,0.0
2020-11-12 04:00:00,0.0,0.0,0.0,31.225,0.0
2020-11-12 05:00:00,0.0,0.0,0.0,32.125,0.0
2020-11-12 06:00:00,0.0,0.0,0.0,33.4,0.0
2020-11-12 07:00:00,0.0,0.0,0.0,34.75,0.0
